	file	label	text
253	Unrelated  (12)1.java	unrelated	php zend ini radius radius zend begin module globals radius grad list resources zend end module globals radius ifdef zts define mradg v tsrmg radius globals id zend radius globals v else define mradg v radius globals v endif zend declare module globals radius typedef mod destroy resource ptr mod resource ptr mod destroy resource destr mod register resource ptr mod destroy resource destr mod resource mr mradg resources mr malloc sizeof mr mr mr ptr ptr mr destr destr grad list append mradg resources mr mod res cmp b mod resource mod resource mb b return ptr mb ptr mod destroy resource ptr mod resource res grad list remove mradg resources ptr res mod free res item data mod resource res item res return mod destroy resources grad list destroy mradg resources mod free res null mod destroy queue ptr grad client destroy queue grad server queue ptr zend minfo function radauthmod zend minit function radauthmod zend mshutdown function radauthmod zend rshutdown function radauthmod zend function radius auth user zend function radius query zend function radius set debug zend function radius clear debug zend function radius lookup value zend function radius attribute type unsigned char radius query args force ref byref none byref none byref none byref force byref force compiled function list zend knows module zend function entry radauthmod functions zend fe radius auth user null zend fe radius query radius query args force ref zend fe radius set debug null zend fe radius clear debug null zend fe radius lookup value null zend fe radius attribute type null null null null zend module entry radauthmod module entry standard module header radius auth module radauthmod functions zend minit radauthmod zend mshutdown radauthmod null zend rshutdown radauthmod zend minfo radauthmod no version yet standard module properties zend minit function radauthmod register long constant rt access request rt access request register long constant rt access accept rt access accept register long constant rt access reject rt access reject register long constant rt accounting request register long constant rt accounting response register long constant rt accounting status register long constant rt password request rt password request register long constant rt password ack rt password ack register long constant rt password reject rt password reject register long constant rt accounting message register long constant rt access challenge rt access challenge register long constant rt status server rt status server register long constant rt status client rt status client not implemented gnu radius place radius register long constant rt ascend terminate session register long constant rt ascend event request register long constant rt ascend event response register long constant rt ascend allocate ip register long constant rt ascend release ip register long constant port auth grad port auth register long constant port acct grad port acct register long constant type invalid grad type invalid register long constant type integer grad type integer register long constant type ipaddr grad type ipaddr register long constant type string grad type string register long constant type date grad type date grad path init srand time null grad dict init
254	Unrelated  (13)1.java	unrelated	center map center bo to center center bo center center new center new center new center set name center get display name new center set office id center get office get office id new center set loan officer id center get personnel get personnel id meeting bo meeting center get customer meeting get meeting meeting monthly new center set monthly meeting else meeting weekly new center set weekly meeting else throw new runtime exception new center set external id center get external id new center set mfi joining date map date to xml gregorian calendar center get mfi joining date new center set address address mapper map mifos address to xml address center get address todo extract custom field handling reuse set customer custom field entity fields center get custom fields list custom field custom fields new center get custom field customer custom field entity field fields custom field custom field new custom field custom field set field id field get field id custom field definition entity field definition get custom field definition entity field get field id field definition get field type compare to custom field type alpha numeric get value else field definition get field type compare to custom field type numeric get value else field definition get field type compare to custom field type date get value else custom fields add custom field todo extract fee handling reuse list fee amount fee amounts new center get fee amount set account fees entity account fees center get customer account get account fees account fees entity fee entity account fees fee bo fee fee entity get fees double amount fee entity get fee amount fee amount fee amount new fee amount fee amount set amount big decimal value of amount fee amount set fee id fee get fee id fee amounts add fee amount todo order imposed output testing purposes output order made match input order there better way sort fee amounts by fee id new center sort custom fields by id new center return new center custom field definition entity get custom field definition entity short id session session hibernate util get session tl return custom field definition entity session get custom field definition entity id sort fee amount list fee id make sure get fees back order created sort fee amounts by fee id center center fee amount fee id comparator implements comparator fee amount compare fee amount fee fee amount fee collections sort center get fee amount new fee amount fee id comparator sort custom field list field id make sure get back order created sort custom fields by id center center custom field id comparator implements comparator custom field compare custom field field custom field field collections sort center get custom field new custom field id comparator package org mifos migration mapper meeting mapper week day map week day choice to week day week day choice week day choice return week day value of week day choice string week day choice map week day to week day choice week day week day return week day choice value
255	Unrelated  (14)1.java	unrelated	package de x technology filestore file meta data implements serializable string name size file meta data string name size name name size size get size return size string get name return name non javadoc boolean equals object arg arg null return false arg return true arg instanceof file meta data file meta data file meta data arg boolean retval true retval get name equals get name retval get size get size return retval else return false non javadoc hash code return get name hash code get size non javadoc string string return get name package de x technology filestore file store file descriptor store file creation data file creation data remove file descriptor file descriptor input stream get file descriptor file descriptor file meta data get meta data file descriptor file descriptor boolean contains file descriptor file descriptor package de x technology filestore globally unique identifier file filestore file descriptor implements serializable cacheable descriptor serial version uid l string handle file descriptor string handle handle handle string get handle return handle protected set handle string handle handle handle non javadoc boolean equals object arg arg null return false arg return true arg instanceof file descriptor file descriptor file descriptor arg boolean retval true retval get handle equals get handle return retval else return false non javadoc hash code return get handle hash code non javadoc string string return handle package de x technology filestore file creation data string name input stream input stream file creation data string name input stream input stream name name input stream input stream string get name return name input stream get input stream return input stream non javadoc boolean equals object arg arg null return false arg return true arg instanceof file creation data file creation data file creation data arg boolean retval true retval get name equals get name retval get input stream equals get input stream return retval else return false non javadoc hash code return get name hash code get input stream hash code non javadoc string string return get name package de x technology crawler result manager file result content manager implements initializable component result content manager ordinal string tmp dir file dir file helper create temp dir file result content manager get name system current time millis byte get content byte array output stream stream new byte array output stream try input stream content as input stream get content as input stream io helper copy content as input stream stream content as input stream close stream close return stream byte array catch io exception e return null file create file file file new file dir get absolute path string value of return file input stream get content as input stream try return new file input stream create file catch io exception e return null store content byte ba try create id file file create file file delete on exit output stream os new file output stream file os write ba os close return catch io exception e throw new runtime exception e synchronized create id return ordinal init deinit file helper delete
256	Unrelated  (15)1.java	unrelated	package com oncecorp visa bridge beans p title once mpi data bridge p p description this bean contains merchant info data p merchant info bean implements serializable string id id string name name string data source jndi data source jndi string jdbc driver name jdbc driver name string database url database url string database user name database user name string database password database password string schema name schema name string merchant password merchant password string merchant url merchant url string country code country code string purchase currency purchase currency string acq bin acq bin string protocol support protocol support string licensing key licensing key string key expiry date key expiry date string id string name string data source jndi string jdbc driver name string database url string database user name string database password string schema name string merchant password string merchant url string country code string purchase currency string acq bin byte protocol support string licensing key key expiry date merchant info bean string get id set id string id string get name set name string name string get data source jndi set data source jndi string data source jndi string get jdbc driver name set jdbc driver name string jdbc driver name string get database url set database url string database url string get database user name set database user name string database user name string get database password set database password string database password string get merchant password string get schema name set schema name string schema name set merchant password string merchant password string get merchant url set merchant url string merchant url string get country code set country code string country code string get purchase currency set purchase currency string purchase currency properties properties prop string str prop get property protocol support byte pvalue str null licensing key prop get property licensing key kvalue str prop get property key expiry date str null key expiry date kvalue properties properties licensing key null string get acq bin return acq bin set acq bin string acq bin acq bin acq bin byte get protocol support set protocol support byte protocol support return string value licensing key string get licensing key param licensing key new value licensing key set licensing key string licensing key return value key expiry date get key expiry date param key expiry date new value key expiry date set key expiry date key expiry date package com oncecorp visa bridge beans p title data bridge bean p p description hold data bridge related configuration data p data bridge bean implements serializable configure constants package com oncecorp visa bridge listening p title message fields filter p p description provide fields related filter functionalities given xml message document p message fields filter package com oncecorp visa bridge listening p title listening utils p p description helper listening service p listening utils string reason reason string get reason properties props package com oncecorp visa bridge listening p title message column data extract p p description extract message data needed auditing original messages p message column data extract package com oncecorp
257	Unrelated  (16)1.java	unrelated	package pkiva validation connectors cert validation channel connection factory impl implements connection factory reference reference connection manager cm managed connection factory mcf cert validation channel connection factory impl managed connection factory mcf connection manager cm super mcf mcf cm cm connection get connection throws resource exception return connection cm allocate connection mcf null connection get connection connection spec connection spec throws resource exception return get connection record factory get record factory throws resource exception record factory get record factory throws resource exception return new cert validation channel record factory impl resource adapter meta data get meta data throws resource exception return new cert validation channel resource adapter meta data impl set reference reference reference reference reference reference get reference throws naming exception return reference package pkiva validation connectors cert validation channel interaction impl implements interaction protected string channelstr certificate field selector field string closed error connection closed string invalid function error invalid function string invalid input error invalid input record function string invalid output error invalid output record function string execute with input record only not supported execute input record supported connection connection boolean valid cert validation channel interaction impl connection connection super connection connection valid true close throws resource exception connection null valid false connection get connection return connection boolean execute interaction spec ispec record input record output throws resource exception valid else boolean execute interaction spec ispec record input record output throws resource exception valid string str operation try catch exception e javax resource resource exception support chained exceptions pkiva log log manager get logger get class debug request execute function name str operation str operation equals cert validation channel interaction spec get crls function else str operation equals cert validation channel interaction spec init function else else throw new resource exception closed error return true record execute interaction spec ispec record input throws resource exception throw new not supported exception execute with input record only not supported resource warning get warnings throws resource exception return null clear warnings throws resource exception protected add output value record input record output object outval throws resource exception input get record name equals cert validation channel indexed record input output get record name equals cert validation channel indexed record output else else throw new resource exception invalid input error protected boolean validate certificate x certificate certificate throws resource exception protected crl validation response get cr ls crl selector sel throws resource exception protected init throws resource exception package pkiva validation connectors crljb dir context impl implements crljb dir context crljb managed connection mc creates new fs dir context crljb dir context impl crljb managed connection mc mc mc protected set managed connection crljb managed connection mc mc mc attributes get attributes name name string str throws naming exception return null close throws naming exception pkiva log log manager get logger get class debug ldapjb dir context impl close mc close naming enumeration list string str throws naming exception return null unbind name name throws naming exception dir context get schema class definition name name throws naming exception return null dir context create subcontext
258	Unrelated  (17)1.java	unrelated	using system using system collections generic using system text using system drawing design using system component model using system windows forms design using system windows forms namespace cc net config core components summary a dropdown shows default value c true c c false c summary defaultable boolean ui editor ui type editor summary default text value null c booleam c summary null value default i windows forms editor service frmsvr null summary edits specified object value using editor style indicated see cref m system drawing design ui type editor get edit style see method summary param name context an see cref t system component model i type descriptor context see used gain additional context information param param name provider an see cref t system i service provider see editor use obtain services param param name value the object edit param returns the new value object if value object changed return object passed returns object edit value i type descriptor context context i service provider provider object value summary called list box changed summary param name sender the sender param param name e the see cref system event args instance containing event data param on list box changed object sender event args e summary gets editor style used see cref m system drawing design ui type editor edit value system i service provider system object see method summary param name context an see cref t system component model i type descriptor context see used gain additional context information param returns a see cref t system drawing design ui type editor edit style see value indicates style editor used see cref m system drawing design ui type editor edit value system i service provider system object see method if see cref t system drawing design ui type editor see support method see cref m system drawing design ui type editor get edit style see return see cref f system drawing design ui type editor edit style none see returns ui type editor edit style get edit style i type descriptor context context summary converts nullable boolean back summary defaultable boolean type converter type converter summary returns whether converter convert object given type type converter using specified context summary param name context an see cref t system component model i type descriptor context see provides format context param param name source type a see cref t system type see represents type want convert param returns true converter perform conversion otherwise false returns bool can convert from i type descriptor context context type source type summary returns whether converter convert object specified type using specified context summary param name context an see cref t system component model i type descriptor context see provides format context param param name destination type a see cref t system type see represents type want convert param returns true converter perform conversion otherwise false returns bool can convert to i type descriptor context context type destination type summary converts given value object specified type using specified context culture information summary param name context an see cref t system component model i
259	Unrelated  (18)1.java	unrelated	package com kylietech oaj server logic orders base order util boolean closed base order order return order get status equals order status closed boolean open base order order return order get status equals order status open param order class order purchase order sales order etc protected list get order summary query options options class order class param order class order purchase order sales order etc list get open order summary value list info info class order class param order class order purchase order sales order etc protected list get order lines value list info info query options options class order class param order class order purchase order sales order etc protected list get completed order summary value list info info class order class return order line product lines closed ordered quantity delivered quantity param order class order purchase order sales order etc return list order line product lines closed list get completed order lines value list info info class order class list close list new vector info add filter named param oa bean util closed field op equals info add sort column parent ref column sort asc add parent is of order class filter info order class list open pos oa domain util get all order line product info iterator open pos iterator next adds base order open filter options value list info adds base order status order status open param info the value list info modify add is order open filter value list info info info add filter named param oa bean util status field op equals order status open oa query util hib custom type order status user type protected add parent is of order class filter value list info info class order class base order order base order bean utils instantiate class order class info add filter named param parent clazz op equals order get discriminator value update total base order order total iterator order get lines iterator add lines next add shipment charge total order get shipping amount value add tax total order get tax value set total order copy party relationship defaults base order order party relationship relationship relationship null handle supplier property change base order order string property supplier changed copy supplier defaults quote oa bean util takenby field equals property handle customer property change base order order string property customer changed copy customer defaults quote oa bean util placedby field equals property
260	Unrelated  (19)1.java	unrelated	ckage org openware job gui j persist sort table extends j table implements mouse listener protected sorted column index protected boolean sorted column ascending true protected boolean ignore case false j persist sort table j persist sort table collection persists j persist sort table persist collection table pct j persist sort table i sort table model model protected init sort header set ignore case boolean ignore case get sorted column index boolean sorted column ascending mouse released mouse event event mouse pressed mouse event event mouse clicked mouse event event mouse entered mouse event event mouse exited mouse event event ckage org openware job servlet servlet client implements job servlet constants string servlet url null string auth token null servlet client string servlet url set authentication token string token object get reply url connection connection url connection get url string method name throws exception update results save base dba dba table row load base dba dba table row data throws persist exception remote exception collection find by base dba dba table row data query query collection raw query string query count base dba dba table row data query query raw update table row shell throws persist exception remote exception meta data get meta data base dba dba throws persist exception remote exception collection load audit trail history base dba dba oid oid get keys num keys throws persist exception remote exception the reply job servlet encapsulates whether return normal return method threw exception servlet reply implements job servlet constants reply status success object reply null servlet reply reply status object reply get reply status the object returned reply status success exception thrown status exception object get reply get row count get column count object get value at row col boolean cell editable row col boolean sortable col sort column col boolean ignore case boolean ascending set value at object value row col
261	Unrelated  (2)1.java	unrelated	iterator event audits activity process the following names may used time stamp username event type activity key activity name process key process name process mgr name process mgr version package id process definition id process definition name activity definition id activity definition name activity definition type applied event types p here list attributes specified applied specific event type p wf create process event audit p activity key p process key p process name p process mgr name p process mgr version p package id p process definition id p process definition name p activity definition id p activity definition name p wf data event audit old data var id new data var id var id id variable appropriate process activity p wf state event audit old state new state p wf assignment event audit old res new res accepted wf event audit iterator wrapper extends base iterator wrapper implements protected string proc id protected string act id protected wf event audit iterator wrapper wm session handle shandle string proc id throws exception protected wf event audit iterator wrapper wm session handle shandle wf event audit get next object throws exception wf event audit get previous object throws exception wf event audit get next n sequence max number throws exception wf event audit get previous n sequence max number throws exception protected fill object list throws exception
262	Unrelated  (20)1.java	unrelated	gnats gnatsd copy regular file source onto file dest return error occurred successful copy file char source char dest ifd ofd char buf unlink dest errno enoent ifd open source o rdonly ifd ofd open dest o wronly o creat o trunc ofd len read ifd buf sizeof buf len len close ifd close ofd fixme this fine gnats anything ever want chmod dest return try lock file noted fp gnats locked database info database char path gnats adm dir database gnats lock res file exists path free path return res lock gnats database info database error desc err char path count res maxwait granularity path gnats adm dir database gnats lock try repeatedly get lock count count maxwait granularity count errno else errno eexist else free path return res char get lock path database info database char pr id char path null pr id null return path
263	Unrelated  (21)1.java	unrelated	update cache cache invalidation info cache info ublic build throws exception initialized true last used info cache manager servlet extends http servlet synchronized collection get from cache table row table row
264	Unrelated  (22)1.java	unrelated	boolean throw exception false
265	Unrelated  (23)1.java	unrelated	ifdef have config h config endif stdio sys time sys types unistd common radsql libpq fe rad postgres reconnect type sql connection conn rad postgres disconnect sql connection conn drop interface routines rad postgres reconnect type sql connection conn rad postgres disconnect sql connection conn rad postgres query sql connection conn char query return count switch stat case pgres command ok case pgres tuples ok default char rad postgres getpwd sql connection conn char query typedef exec data rad postgres n columns sql connection conn data size np np edata nfields return rad postgres n tuples sql connection conn data size np np edata ntuples return rad postgres exec sql connection conn char query char rad postgres column data size ncol argsused rad postgres next tuple sql connection conn data argsused rad postgres free sql connection conn data decl sql dispatch tab postgres rad postgres n tuples rad postgres n columns ifdef have config h config endif ctype unistd netdb radlib radius argcv enum ascend filter type ascend filter generic ascend filter ip ascend filter ipx maximum compare length generic filters define ascend max cmp length enum ascend filter cmp op ascend cmp none ascend cmp lt ascend cmp eq ascend cmp gt ascend cmp ne the format ip filter attribute value fields netorder typedef grad uint src ip the source ip address grad uint dst ip the destination ip address u char src masklen the source netmask length u char dst masklen the destination netmask length u char proto the ip protocol number u char established true filter matches packets u short src port the source port number u short dst port the destination port number u char src cmp comparison operator source port u char dst cmp comparison operator dest port ascend filter ip ipx stuff not used moment define ipx node addr len typedef grad uint ipxaddr typedef char ipxnode ipx node addr len typedef u short ipxsocket typedef ipxaddr src addr source ipx net address ipxnode src node source ipx node address ipxsocket src socket source ipx socket address ipxaddr dst addr destination net address ipxnode dst node destination node address ipxsocket dst socket destination socket address u char src cmp comparison operator source socket u char dst cmp comparison operator dest socket ascend filter ipx generic filter typedef u short offset offset packet start comparison u short len number bytes compare u short if true next filter also u char mask ascend max cmp length u char value ascend max cmp length u char neq true comparison op ascend filter generic typedef u char type filter type ascend filter type u char forward true matching packet u char input true input filter u char unused union a filter v ascend filter ascend parse buf tokc number tokens char tokv list tokens tokn index current token ascend filter flt pointer filter structure filled char errmsg error message error printing ascend errprint ascend parse buf pb char msg char arg arg else ascend errprints ascend parse buf pb char fmt char arg size size strlen fmt strlen arg pb
266	Unrelated  (24)1.java	unrelated	package org mifos api invoke business logic org apache axis context message context msg context org apache axis context message context new msg context mifos service stub extends org apache axis client stub populate axis service populates faults populate faults mifos service stub org apache axis context configuration context configuration context default constructor mifos service stub throws java lang exception constructor taking target endpoint mifos service stub java lang string target endpoint throws java lang exception
267	Unrelated  (25)1.java	unrelated	package de x technology hibernate hibernate configuration factory hibernate configuration factory instance null hibernate configuration factory get instance init string cfg file name hibernate configuration factory string hibernate config file hibernate configuration factory package summary collector c properties p configuration configuration session factory session factory configuration get configuration session factory get session factory export schema export schema boolean use inno db tables update schema init package summary collector c properties p dialect get dialect string property dialect hibernate dialect package de x technology component callback convenience implementation template simple service components life cycle support abstract service component implements service component boolean started boolean started boolean start protected boolean check preconditions protected boolean start stop protected stop priority get priority package de x technology mail mail service implements service component string component id mail service string default from dont answer domain tld string smtp server string mail footer n n n n c string version numberoftriesbeforegivingup string encoding utf string debug email set debug email string debug email boolean start validate boolean started stop priority get priority creates mail default address mail create mail send mail mail throws send mail exception send mail mail throws messaging exception string prepare subject mail mail string prepare message mail mail prepare header mime message message mail mail throws messaging exception set reply to mime message message list reply to throws messaging exception string add debug info mail mail string mail message string format list list list of strings add recipients mime message message recipient type type list recipient emails throws messaging exception boolean debug string append footer string message
268	Unrelated  (26)1.java	unrelated	package com oncecorp visa bridge beans p title listening helper p p description provide bean related configue functions p beans helper implements configure constants protocol support byte none support x byte visa support x byte master support x byte all support x f logger logger null map message definition null the following definition used identify card number column stored flag encryption mask plain none exist encryption flag mask flag plain flag none flag string default status running start default constructor beans helper parse xml element get merchants list list merchants from xml element item get logger debug enter merchants from xml get logger debug exit merchants from xml j merchants parse xml element get messages map map messages from xml element item get logger debug enter messages from xml get logger debug exit message from xml configure data bridge bean given xml content data bridge bean databridge from xml data bridge bean bean string xml configure data bridge bean given xml content data bridge bean databridge from xml data bridge bean bean document document configure listening service bean given xml content listening service bean listening service from xml listening service bean bean string xml configure listening service bean given xml content listening service bean listening service from xml listening service bean bean document document configure listening service bean given xml content listening service bean listening service from xml listening service bean bean configure monitoring service bean given xml content monitoring service bean monitoring service from xml monitoring service bean bean string xml configure monitoring service bean given xml content monitoring service bean monitoring service from xml monitoring service bean bean document document get service element parent element get service element element element string name get service element document element get service element document doc string name configure monitoring service bean given xml content monitoring service bean monitoring service from xml monitoring service bean bean configure plugin channel bean given xml content plugin channel bean plugin channel from xml plugin channel bean bean string xml configure plugin channel bean given xml content plugin channel bean plugin channel from xml plugin channel bean bean element item configure plugin listener bean given xml content plugin listener bean plugin listener from xml plugin listener bean bean string xml configure plugin listener bean given xml content plugin listener bean plugin listener from xml plugin listener bean bean element item configure auditing listener bean given xml content auditing listener bean auditing listener from xml auditing listener bean bean string xml configure auditing listener bean given xml content auditing listener bean auditing listener from xml auditing listener bean bean element item configure plugin service bean given xml content plugin service bean plugin service from xml plugin service bean bean string xml configure plugin service bean given xml content plugin service bean plugin service from xml plugin service bean bean document document configure plugin service bean given xml content plugin service bean plugin service from xml plugin service bean bean element item configure auditing service bean given xml content auditing service bean auditing service from xml auditing service bean bean
269	Unrelated  (27)1.java	unrelated	package pkiva ldap connectors ldap resource adapter meta data impl implements resource adapter meta data string adapter version string adapter vendor name e xtendnow string adapter name ldap resource adapter string adapter description a simple sample resource adapter string spec version string interaction specs supported pkiva ldap connectors ldap interaction spec impl ldap resource adapter meta data impl string get adapter version string get adapter vendor name string get adapter name string get adapter short description string get spec version string get interaction specs supported boolean supports execute with input and output record boolean supports execute with input record only boolean supports local transaction demarcation package pkiva ldap connectors ldap record factory impl implements record factory string mapped record not supported error mapped record supported string invalid record name invalid record name ldap record factory impl mapped record create mapped record string record name throws resource exception indexed record create indexed record string record name throws resource exception package pkiva ldap connectors ldapjb dir context impl implements ldapjb dir context ldapjb managed connection mc creates new fs dir context ldapjb dir context impl ldapjb managed connection mc protected set managed connection ldapjb managed connection mc attributes get attributes name name string str throws naming exception close throws naming exception pkiva log log manager get logger get class debug ldapjb dir context impl close naming enumeration list string str throws naming exception unbind name name throws naming exception dir context get schema class definition name name throws naming exception dir context create subcontext string str attributes attributes throws naming exception string get name in namespace throws naming exception object add to environment string str object obj throws naming exception naming enumeration list bindings name name throws naming exception bind name name object obj throws naming exception naming enumeration search string str attributes attributes string str throws naming exception modify attributes name name param attributes attributes throws naming exception hashtable get environment throws naming exception bind string str object obj throws naming exception rebind string str object obj attributes attributes throws naming exception dir context get schema name name throws naming exception dir context get schema class definition string str throws naming exception object lookup string str throws naming exception destroy subcontext string str throws naming exception context create subcontext name name throws naming exception object lookup link string str throws naming exception dir context get schema string str throws naming exception object lookup name name throws naming exception destroy subcontext name name throws naming exception naming enumeration list bindings string str throws naming exception rebind string str object obj throws naming exception object remove from environment string str throws naming exception bind string str object obj attributes attributes throws naming exception naming enumeration search name name attributes attributes throws naming exception name parser get name parser string str throws naming exception bind name name object obj attributes attributes throws naming exception attributes get attributes string str throws naming exception rename string str string str throws naming exception rename name name name name throws naming exception dir context create subcontext name name attributes attributes
270	Unrelated  (28)1.java	unrelated	using system using system collections generic using system text using system collections specialized using system text regular expressions using system collections namespace cc net config updater core summary command line parser summary command line arguments variables new dictionary named parameters list unnamed parameters summary creates see cref command line arguments object parse command lines summary param name args the command line parse param command line arguments args summary retrieves parameter specified name summary param name name the name parameter the name case insensitive param returns the parameter c null c found returns name summary retrieves unnamed parameter start summary param name index the index unnamed parameter param returns the unnamed parameter c null c exist returns remarks primarily used retrieve filenames extension associated application remarks index summary gets keys summary value the keys value dictionary key collection keys summary gets values summary value the values value dictionary value collection values summary gets count summary value the count value count get return unnamed parameters count named parameters count summary gets unnamed parameters count summary value the unnamed parameters count value unnamed parameters count get return unnamed parameters count summary gets named parameters count summary value the named parameters count value named parameters count get return named parameters count summary converts unnamed parameters array summary returns returns unnamed parameters to array summary determines whether contains specified param summary param name param the param param returns c true c contains specified param otherwise c false c returns bool contains param param using system using system collections generic using system text using system xml serialization using system component model using cc net config core enums namespace cc net config updater core summary update information summary xml root update info is nullable false update info list update file files version version null list commands null update mode update mode update mode unknown date time update date date time now update comments empty change set summary initializes new instance see cref update info summary update info summary gets sets comments summary value the comments value xml element comments comments summary gets sets updated date when deserialized date must formated following format yyyy mm dd thh mm ss fffffzzz summary value the updated date value xml attribute updated date date time updated date get return update date set update date value summary gets files summary value the files value xml array files xml array item file list update file files get return files set files value summary gets sets update mode summary value the mode value xml attribute mode mode string get return update mode to string set update mode string to mode value summary gets sets update mode summary value the update mode value xml ignore update mode update mode get return update mode set update mode value summary gets sets commands summary value the commands value xml array commands xml array item command list commands get return commands set commands value summary gets sets version summary value the version value xml ignore version version get return version set version value summary gets sets version summary value the
271	Unrelated  (29)1.java	unrelated	call given domain object dao update method param obj domain object update update object obj base service manager manager base service manager get manager obj call given domain object dao add method param obj domain object add add object obj base service manager manager base service manager get manager obj call given domain object dao print method param obj domain object print print object obj base service manager manager base service manager get manager obj manager print obj call given domain get method param clazz param id object get class clazz integer id base service manager manager base service manager get manager clazz return manager get id call given domain get count method integer get count class clazz value list info info base service manager manager base service manager get manager clazz return manager get count info searches given object given property if exist creates adds returns object get or add object obj string prop return obj boolean delete object obj base service manager manager base service manager get manager obj return manager delete obj boolean edit object obj base service manager manager base service manager get manager obj return manager edit obj boolean edit limited object obj base service manager manager base service manager get manager obj return manager edit limited obj set status object obj integer new status base service manager manager base service manager get manager obj manager set status obj new status set status object obj object new status base service manager manager base service manager get manager obj manager set status obj new status list get possible statuses object obj base service manager manager base service manager get manager obj return manager get possible statuses obj update calculated properties object obj base service manager manager base service manager get manager obj manager update calculated properties obj handle property change object obj string property base service manager manager base service manager get manager obj manager handle property change obj property object get manager object obj object get manager class clazz object get manager string clazz name object simple manager call object obj string method name class param type object param object simple manager call class clazz string method name class param type object param list get all class clazz value list info info list get all class clazz return get all clazz null boolean duplicate class clazz string prop object value integer id object get by class clazz value list info info list get all clazz info object get by class clazz string prop string value object get by name class clazz string name object get by ref class clazz string ref integer get by ref like class clazz string ref object get by id class clazz integer id next and previous objects integer get prev id class clazz integer id
