	file	label	text
169	Unrelated (36).java	unrelated	mport java util enumeration http fields a collection http header trailer fields this synchronized needs protected concurrent access this synchronized expected modifications performed single thread http fields
170	Unrelated (37).java	unrelated	set field put string name list list add set field if field allowed multiple values add add multiple headers name value add string name string value throws illegal argument exception add set field if field allowed multiple values add add multiple headers name value add buffer name buffer value throws illegal argument exception add set field if field allowed multiple values add add multiple headers name value add buffer name buffer value num value throws illegal argument exception remove field remove string name remove field remove buffer name get header value returns value integer field found the case field name ignored get long field string name throws number format exception context handler this handler wraps call handle setting context servlet path plus setting context classloader note because http bugs sun com bugdatabase view bug bug id directly replacing war jar files context supported you use instead jars change deploy packed war file gets extracted deployment context handler extends handler wrapper implements attributes thread local context new thread local get current servlet context implementation this call valid call start available nested handlers access context s context get current context protected s context scontext attributes attributes attributes context attributes class loader loader string context path map init params string display name string doc root resource base resource mime types mime types map locale encoding map string welcome files error handler error handler string vhosts set connectors event listener event listeners logger logger boolean shutdown boolean allow null path info max form content size integer get integer org mortbay jetty request max form content size value object context listeners object context attribute listeners object request listeners object request attribute listeners context handler protected context handler s context context context handler string context path context handler handler container parent string context path s context get servlet context boolean get allow null path info set allow null path info boolean allow null path info set server server server
171	Unrelated (38).java	unrelated	set field put string name string value set field put buffer name string value set field put buffer name buffer value set field put buffer name buffer value num value get multi headers enumeration get values buffer name get multi field values separator the multiple values represented separate headers name single header using separator combination separators may quoted enumeration get values string name string separators get multi headers enumeration get values string name first returned string get string field string name first returned string get string field buffer name first returned buffer get buffer name set virtual hosts context only requests matching host header fully qualified url passed context virtual host name a context virtual host names null virtual host name available requests served context matching virtual host name null host name null empty array means hostname acceptable host names may string representation ip addresses set virtual hosts string vhosts get virtual hosts context only requests matching host header fully qualified url passed context virtual host name a context virtual host names null virtual host name available requests served context matching virtual host name null host name empty array means hostname acceptable host names may string representation ip addresses string get virtual hosts set hosts string hosts get hosts context string get hosts accept request string get connector names
172	Unrelated (39).java	unrelated	baselength lookuplength twentyfourbitgroup eightbit sixteenbit sixbit fourbyte sign byte pad byte byte base alphabet new byte baselength byte look up base alphabet new byte lookuplength base codec boolean array byte base byte array octect byte encode base byte binary data byte decode base byte base data byte encode base chunked byte binary data boolean base byte octect byte encode base byte binary data boolean chunked byte discard whitespace byte data
173	Unrelated (4).java	unrelated	config files hh using std list namespace certi namespace rtia returns logical time first message tso list queues next tso date bool found federation time time give commands federate en invoquant les services rti initiated du federe network message queues give command message bool msg donne bool msg restant give fifo message federate network message queues give fifo message bool msg donne bool msg restant heure logique minimum value current lbts current time network message queues give tso message federation time heure logique insert message command ex request pause beginning command list queues insert begin command network message msg insert message command end command list queues insert last command network message msg insert message end fifo list queues insert fifo message network message msg
174	Unrelated (41).java	unrelated	driver extends j frame j panel j panel new j panel j button j button new j button j button j button new j button j button j button new j button j button j button new j button j panel j panel new j panel j text field j text field new j text field border layout border layout new border layout border layout border layout new border layout titled border titled border test test j scroll pane j scroll pane new j scroll pane j text area j text area new j text area j button j button new j button j panel j panel new j panel j button j button new j button j button j button new j button driver test string title jb init throws exception j button action performed action event e j button action performed action event e j button action performed action event e println string str print string str
175	Unrelated (42).java	unrelated	html adaptor extends prim impl implements prim html adaptor m bean m bean registration notification broadcaster m bean server server object name object name http adaptor http adaptor string mbean server id null notification broadcaster support broadcaster new notification broadcaster support sequence number constructor html adaptor object html adaptor throws remote exception allows configuring port started m bean server registered m bean succesfully html adaptor port throws remote exception m bean registration keep reference m bean server assigned object name object name pre register m bean server server object name name throws java lang exception if registration succesfull set reference m bean server null post register boolean registration done stops server pre deregister throws java lang exception does nothing post deregister notification broadcaster adds listener registered m bean cannot used notification broadcaster object it resent unchanged notification listener add notification listener notification listener listener notification filter filter object handback removes listener registered m bean this method remove information related listener remove notification listener notification listener listener returns notification info object contaning name java notification notification types sent m bean notification info get notification info send state notification boolean new state communicator m bean returns protocol adaptor uses always http string get protocol
176	Unrelated (43).java	unrelated	emailer interface emailer extends prim package org smartfrog services anubis basiccomms connectiontransport connection address used represent endpoint tcp connection its convienience connection address implements cloneable wire sizes
177	Unrelated (44).java	unrelated	boolean validate array of website dictionaries user current user commented batch creation fixed website create website website from dictionary new website dict assoc org unit owner id ec
178	Unrelated (45).java	unrelated	ns array parent org units returns sections website less home section previous home section sorted section order ns mutable array non home sections returns sections website sorted section order ns array ordered sections returns sections website including home section previous home section section type embedded the returned sections sorted section order ns array embeddable sections ns mutable array sort sections ns mutable array sections returns true website already linked current site this test used prevent creating infinite recursive loop sites linked within boolean contains site website website returns true section website reached navigating linked site sections boolean contains section section section returns section passed name null cannot found if section name section home section name returns current home section section section for normalized name string section name boolean section with normalized name string section normal name removes section website updates websites embedding section via delete rule the home sections removed remove section section section returns local groups website sorted name ns array ordered local groups returns group named code name code website null group name found group group named string name creates returns new local group named group name attached website website owner group member local group new local group named string group name removes group website the configure group cannot removed remove group group group ns array groups sans special groups
179	Unrelated (46).java	unrelated	package com gvcsitemaker admin website this page handles creation new website optionally website request copy another site create website page extends wo component implements sm secure page ns data file data string file path string owner id site id example site id redirect url protected ns array root org units protected org unit associated unit protected org unit previously selected unit ns dictionary error messages integer quota string invalid batch file error key invalid batch file error key protected eo editing context editing context protected string save failure message protected string message subject protected string message body protected boolean dont send message protected string admin note protected website request website request protected boolean missing required subject designated constructor sets default values create website page wo context context overridden update message body website creation message template different org unit selected append to response wo response response wo context context this starting point creating new website response website request set website request website request new website request main method validating creating new site wo component create new website commented implement response page multi threading wo component create new website wo component create new websites from batch file new websites null return null boolean display null site id error message boolean display invalid site id error message boolean display site id exists error message boolean display null owner id error message boolean display null associated unit error message boolean display invalid filespace quota error message boolean display insufficient filespace quota error message
180	Unrelated (47).java	unrelated	package com gvcsitemaker utility conversion generated wo lips template engine plug jul am sets default versioning sections creates default section version object text image component versioning page extends wo component string conversion message designated constructor versioning page wo context context updates versioning property text image sections wo component set is versioning default creates section version object defaulting dates last modified component user site owner text image section attach section wo component create version objects update restricting value virtual columns whose virtual field type site file support portable tables sql update virtual column set restricting value virtual site file column column id select column id virtual column c virtual field f f virtual column id c column id f restricting value site file wo component update virtual columns string conversion message set conversion message string new conversion message string invalid filespace quota error message string insufficient filespace quota error message string site can not be replicated error message string invalid batch file error message string example site id not found error message string invalid redirect url error message string invalid chars in owner id error message main return to admin main page returns website request administrative notes line breaks converted html codes string formatted admin notes generic setters getters eo editing context editing context string save failure message set save failure message string new message string message subject set message subject string new message subject string message body set message body string new message body boolean dont send message set dont send message boolean new dont send message string admin note set admin note string new admin note org unit associated unit set associated unit org unit unit ns array root org units website request website request org unit previously selected unit set previously selected unit org unit new previously selected unit string owner id set owner id string string site id set site id string boolean missing required subject set is missing required subject boolean new is missing required subject string template error set template error string new template error
181	Unrelated (48).java	unrelated	package net wimpi webmail plugin std model class implementing specialized tt jwma preferences impl tt persisted castor plugins castor preferences logging log log log factory get log castor preferences instance attributes string user identity string firstname firstname string lastname lastname string last login never string quote char boolean auto quote false folders string root folder string sent mail archive sent mail string read mail archive read mail string trash folder trash string draft folder draft auto features boolean auto archive sent false boolean auto move read false boolean auto empty false string message processor locale locale new locale en string contact database simple date format date format string default mail identity list mail identities boolean expert false boolean displaying inlined string style message sort criteria messages per page list removed associations boolean update false timestamp time stampable no timestamp constructs jwma preferences instance castor preferences constructor string get user identity get user identity sets identity tt jwma preferences tt p em note em br the format tt lt username gt lt postofficehost gt tt br set user identity string userid set user identity string get firstname get firstname sets firstname owner tt jwma preferences tt set firstname string firstname set firstname string get lastname get lastname sets lastname owner tt jwma preferences tt set lastname string lastname set lastname string get last login get last login sets user last login date originating host set last login string lastlogin set last login string get quote char get quote chars sets quoting character p b note b first character taken string set quote char string qc set quote chars boolean auto quote auto quote sets flag controls wheter messages automatically quoted reply quoted false otherwise set auto quote boolean doquote set auto quote string get root folder get root folder sets path mail root folder tt string tt set root folder string path set root folder string get sent mail archive get sent mail archive sets path sent mail archive set sent mail archive string path set sent mail archive string get read mail archive get read mail archive sets path read mail archive set read mail archive string path set read mail archive string get trash folder get trash folder sets path trashfolder set trash folder string path set trash folder string get draft folder get draft folder sets path draft folder set draft folder string path set draft folder sets flag controls wheter messages automatically archived sent archived false otherwise set auto archive sent boolean doarchive set auto archive sent boolean auto archive sent auto archive sent sets flag controls wheter messages automatically moved read moved false otherwise set auto move read boolean domoveread set auto move read boolean auto move read auto move read boolean auto empty auto emptying sets flag controls wheter messages automatically deleted trash logout deleted logout false otherwise set auto empty boolean b set auto empty string get language get language sets language tt jwma preferences tt set language string str set language locale get locale get locale set locale locale locale set locale string get contact
182	Unrelated (49).java	unrelated	store object cleanup associations database db list cleanup associations jdo get time stamp jdo get time stamp jdo set time stamp time stamp jdo set time stamp jwma preferences impl update database persist preferences database db persist preferences store object database db object get clone list get removed associations get removed associations update preferences database db cvs id id send message java v gcsideal exp modified exce start modified exce end send message show result page provides message send requires composer send message implements plugin url handler configuration listener parent get url handler register handler url parent get config scheme config register string key smtp host localhost host used send messages via smtp should localhost smtp smarthost parent get config scheme config register yes no key advertisement attach attach advertisement advertisement signature path outgoing message parent get config scheme set default value advertisement attach no parent get config scheme config register string key advertisement signature path advertisement sig path advertisement attach outgoing messages either absolute relative data directory store parent get storage parent parent init properties props new properties props put mail host store get config smtp host props put mail smtp host store get config smtp host mailsession session get instance props null return send message return this url handler sends submitted message return version return url init sess null web mail session session web mail session sess user data user session get user html document content modified exce start locale locale user get preferred locale modified exce end save message case error session store message head head content set send
183	Unrelated (5).java	unrelated	update cache cache invalidation info cache info ublic build throws exception initialized true last used info cache manager servlet extends http servlet synchronized collection get from cache table row table row
184	Unrelated (50).java	unrelated	sendsuccess session clear work else head content set attach else return content string get locale charset string language string country return message send return composer send message cvs id id file attacher java v wastl exp this plugin shows form attaching files message well actual attaching user session provides attach requires composer file attacher implements url handler plugin parent get url handler register handler url store parent get storage parent get config scheme config register string key max attach size maximum size attachments bytes return file attacher return this url handler handles file attachments composer return version return url sess null user session session user session sess user data user session get user head content set add else head content set delete head content set attachments return new xhtml document session get model return attach return composer show web mail help file provides help requires content bar web mail help implements plugin url handler parent get url handler register handler url cache new expireable cache store parent get storage return web mail help return this web mail help content provider return version return url user data user user session session get user document helpdoc document cache get user get preferred locale get language user get theme helpdoc null unfortunately use two input documents temporarily insert help document node n session get model import node helpdoc get document element true session get model get document element append child n header content set helptopic session instanceof user session html document retdoc new xhtml document session get model store get stylesheet help xsl user get preferred locale user get theme here remove help document model session get model get document element remove child n remove indicator specific help topic header content set helptopic session instanceof user session return retdoc return help return content bar web mail help
185	Unrelated (51).java	unrelated	package net wimpi webmail plugin std model class implementing specialized tt jwma contacts impl tt persisted castor plugins castor contacts extends abstract identifiable implements jwma contact database impl associator time stampable log log list contacts list groups map frequent set categories contact filter contact filter category filter category filter list removed associations boolean update timestamp time stampable no timestamp castor contacts log debug castor contacts removed associations contacts new contacts collection groups new groups collection frequent collections synchronized map new hash map categories collections synchronized set new hash set category filter new category filter contact filter new dummy filter constructor methods castor set get collections collection get contacts collection log debug getting contacts collection return contacts get contacts collection set contacts collection collection collection log debug setting contacts collection update map caches iterator iter collection iterator iter next set contacts collection collection get groups collection log debug getting groups collection return groups get groups collection set groups collection collection collection log debug setting groups collection iterator iter collection iterator iter next set groups collection string list contact categories string cats new string categories size return string categories array cats list contact categories add contact category string category category null category length add contact category boolean exists contact category string category category null category length return false exists contact category boolean contains contact string uid search list iterator iter contacts iterator iter next return false contains contact jwma contact get contact string uid search list iterator iter contacts iterator iter next return null get contact jwma contact get contact by nickname string nick search list iterator iter contacts iterator iter next return null get contact by nickname boolean contains contact with nickname string nick search list iterator iter contacts iterator iter next return false contains contact with nickname jwma contact impl create contact return new castor contact create contact jwma contact list contacts list contacts new array list contacts size iterator iter contacts iterator iter next jwma contact cts new jwma contact contacts size return jwma contact contacts array cts list contacts add contact jwma contact impl contact add wrapped list contacts add contact associate castor contact contact set associator uid get uid add contact remove contact jwma contact impl contact remove contacts remove contact remove group memberships iterator iter groups iterator iter next remove caches remove frequent recipient contact remove associated castor contact contact reset associator uid removed associations add contact remove contact get contact count return contacts size get contact count jwma contact list frequent recipients jwma contact cts new jwma contact frequent size return jwma contact frequent values array cts list frequent recipients add frequent recipient jwma contact impl contact contact frequent recipient frequent put contact get uid contact contact set frequent recipient true add frequent recipient remove frequent recipient jwma contact impl contact frequent remove contact get uid null remove frequent recipient boolean contains contact group string uid search list iterator iter groups iterator iter next return false contains contact group boolean contains contact group name string name search list iterator iter groups iterator iter next return false contains
186	Unrelated (52).java	unrelated	grading manager extends osid osid manager create new gradable object includes elements grading something course section the type grade grade characteristics also specified grade type scoring definition grade scale gradable object create gradable object string display name throws osid grading grading exception delete gradable object gradable object id delete gradable object osid shared id assignment id throws osid grading grading exception get gradable object unique id gradable object get gradable object osid shared id gradable object id throws osid grading grading exception get gradable objects optionally including specific course section external reference graded if parameter null returned filtered parameter iterators return group items one item time the iterator next method returns code true code additional objects available code false code otherwise the iterator next method returns next object gradable object iterator get gradable objects osid shared id course section id throws osid grading grading exception create new grade record agent grade grade record type the grade record type type grade record type grade contained grade record types might indicate mid term partial grade grade types might letter numeric etc the agent context gradable object id unique id gradable object created create gradable object method grade value grade record type grade record create grade record osid shared id gradbale object id throws osid dbc dbc exception set timestamp parameter index throws osid dbc dbc exception set timestamp parameter index throws osid dbc dbc exception set transaction isolation level throws osid dbc dbc exception
187	Unrelated (53).java	unrelated	package osid dbc result set meta data extends java io serializable column no nulls column nullable column nullable unknown get column count throws osid dbc dbc exception boolean auto increment column throws osid dbc dbc exception boolean case sensitive column throws osid dbc dbc exception boolean searchable column throws osid dbc dbc exception boolean currency column throws osid dbc dbc exception nullable column throws osid dbc dbc exception boolean signed column throws osid dbc dbc exception get column display size column throws osid dbc dbc exception string get column label column throws osid dbc dbc exception string get column name column throws osid dbc dbc exception string get schema name column throws osid dbc dbc exception get precision column throws osid dbc dbc exception get scale column throws osid dbc dbc exception string get table name column throws osid dbc dbc exception string get catalog name column throws osid dbc dbc exception get column type column throws osid dbc dbc exception string get column type name column throws osid dbc dbc exception boolean read only column throws osid dbc dbc exception boolean writable column throws osid dbc dbc exception boolean definitely writable column throws osid dbc dbc exception string get column class name column throws osid dbc dbc exception set password string password throws osid dbc dbc exception set query timeout seconds throws osid dbc dbc exception set read only boolean value throws osid dbc dbc exception set ref parameter index throws osid dbc dbc exception set short parameter index throws osid dbc dbc exception set string parameter index throws osid dbc dbc exception set time parameter index throws osid dbc dbc exception set time parameter index set type type throws osid dbc dbc exception set type map java util map type map throws osid dbc dbc exception set url string url throws osid dbc dbc exception set username string name throws osid dbc dbc exception
188	Unrelated (54).java	unrelated	ackage osid dbc row set extends result set clear parameters throws osid dbc dbc exception execute throws osid dbc dbc exception string get command throws osid dbc dbc exception string get data source name throws osid dbc dbc exception boolean get escape processing throws osid dbc dbc exception get max field size throws osid dbc dbc exception get max rows throws osid dbc dbc exception string get password throws osid dbc dbc exception get query timeout throws osid dbc dbc exception get transaction isolation throws osid dbc dbc exception java util map get type map throws osid dbc dbc exception string get url throws osid dbc dbc exception string get username throws osid dbc dbc exception boolean read only throws osid dbc dbc exception set array parameter index throws osid dbc dbc exception set big decimal parameter index throws osid dbc dbc exception set blob parameter index throws osid dbc dbc exception set boolean parameter index throws osid dbc dbc exception set byte parameter index throws osid dbc dbc exception set bytes parameter index throws osid dbc dbc exception set clob parameter index throws osid dbc dbc exception set command string cmd throws osid dbc dbc exception set concurrency concurrency throws osid dbc dbc exception set data source name string name throws osid dbc dbc exception set date parameter index throws osid dbc dbc exception set date parameter index throws osid dbc dbc exception set double parameter index throws osid dbc dbc exception set escape processing boolean enable throws osid dbc dbc exception set float parameter index throws osid dbc dbc exception set int parameter index throws osid dbc dbc exception set long parameter index throws osid dbc dbc exception set max field size max throws osid dbc dbc exception set max rows max throws osid dbc dbc exception set null parameter index throws osid dbc dbc exception set null param index throws osid dbc dbc exception
189	Unrelated (55).java	unrelated	package osid shared the group may contain members agents well groups there management methods adding removing getting members groups there also methods testing group member contained group returning members group groups group groups containing specific member many methods argument specifies whether subgroups this allows flexible maintenance interrogation structure note specification persisting group content detail left implementation group extends agent update description group stored update description string description throws osid shared shared exception get description group stored string get description throws osid shared shared exception get unique id group stored id get id throws osid shared shared exception get display name group stored string get display name throws osid shared shared exception update type group stored osid shared type get type throws osid shared shared exception add agent member group group the member group added already exists group add agent member or group throws osid shared shared exception remove agent member group group if member group group action taken exception thrown remove agent member or group throws osid shared shared exception get members group optionally members subgroups duplicates returned agent iterator get members boolean subgroups throws osid shared shared exception get groups group optionally subgroups group note since groups subclass agents returning agent iterator group iterator
190	Unrelated (56).java	unrelated	package com ibm maf rmi maf agent system rmi client extends maf agent system return rmi agentsystem maf agent system get maf agent system address agent system rmi address address address null maf instanceof maf agent system rmi client else rmi null maf agent system maf maf agent system maf get rmi maf null address null return maf return address throw new no such method error ex detail instanceof java io io exception false maf agent system rmi new rmi handler rebind agent system new rmi null else try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally try catch remote exception ex finally package com ibm maf atp import java security access controller handler implements agent system handler try resource sys res resource get resource for system port sys res get integer maf port default port catch exception ex try catch exception ex maf agent system local daemon get local agent system ticket local null return new maf agent system atp client ticket address starts with true else address starts with else system println get address maf agent system local daemon get local agent system address local null return new maf agent system atp client address max retry resource res resource get resource for atp res get boolean atp offline false inet address host inet address get local host host null string ipaddr host get host address ipaddr null ipaddr equals string hostname null res get boolean atp resolve false else string domain res get string atp domain domain null else hostname index of return hostname thread group group new thread group connection handler try catch no such algorithm exception ex update daemon verbose out msg resource res resource get resource for atp buffsize res get integer atp buffersize authentication res get boolean atp authentication false http tunneling res get boolean atp http tunneling false http messaging res get boolean atp http messaging false max handlers res get integer atp max handler thread super group handler number serversocket maf maf num handlers start try finally atp request request null atp response response null inet address remote host null time system current time millis remote host connection get inet address verbose out connected remote host input stream new buffered input stream connection get input stream mark data input di new data input stream string top line di read line reset top line null request new atp request impl else protocol equals ignore case http else try catch io exception ex try string agent system
191	Unrelated (57).java	unrelated	package com ibm aglets tahiti import java security access controller the tt main window tt represents main window tahiti aglet viewer aglets list ordered keys creation time class name main window extends frame implements item listener action listener try finally string url url opener string u action performed action event ev type event issuer action performed action event ev type dialog opener type action performed action event ev selected aglet list get selected indexes selected length update gui state tahiti tahiti util set font util set background util set fixed font aglet list aglet list set background color white makes menu bar set menu bar make menu bar creates panels grid bag layout grid new grid bag layout grid bag constraints cns new grid bag constraints set layout grid cns gridwidth grid bag constraints remainder cns fill grid bag constraints none cns anchor grid bag constraints west cns weightx cns weighty panel p make button panel grid set constraints p cns add p cns weighty cns fill grid bag constraints both cns anchor grid bag constraints center grid set constraints aglet list cns add listeners add aglet list resource tahiti res resource get resource for tahiti shrink tahiti res get boolean tahiti window shrinked false shrink cns gridwidth grid bag constraints remainder cns weightx cns weighty cns fill grid bag constraints horizontal grid set constraints message line cns add message line message line set text tahiti the aglet viewer running message line set background color light gray message line set editable false update gui state aglet runtime runtime aglet runtime get aglet runtime string hosting runtime get server address string owner name null identity owner identity runtime get owner identity owner identity null else resource aglets res resource get resource for aglets boolean bsecure aglets res get boolean aglets secure true resource atp res resource get resource for atp boolean brunning true atp res null set title tahiti the aglet viewer add window listener new window adapter aglet list add item listener aglet list add action listener menu bar menubar get menu bar menubar null super set font f layout resource res resource get resource for tahiti shrink else menu bar menubar new menu bar aglet menu menu menu new menu bundle get string menu aglet menu item item new menu item bundle get string menuitem create item add action listener new dialog opener create menu add item dialog menu item set label bundle get string menuitem dialog dialog menu item add action listener new event issuer dialog menu add dialog menu item dispose menu item set label bundle get string menuitem dispose dispose menu item add action listener new dialog opener dispose menu add dispose menu item clone menu item set label bundle get string menuitem clone clone menu item add action listener new dialog opener clone menu add clone menu item info menu item set label bundle get string menuitem info info menu item add action listener new dialog opener aglet info menu add info menu item menu add separator kill menu item set label bundle get string menuitem kill
192	Unrelated (58).java	unrelated	id tahiti daemon client java v kbd hire exp tahiti daemon client java application used communicate control running tahiti daemon tahiti daemon implements tahiti service listens configurable control port commands tahiti daemon client main method args help verbose controlport host args length transient text field address transient address book addressbook null button button new button address book grid bag layout layout new grid bag layout action listener action listener string command address address chooser address chooser columns action performed action event ev add action listener action listener add cmp component c grid bag constraints cns package address selected string new address string get address boolean handle event event ev process action event action event ev remove action listener action listener synchronized remove notify set action command string cmd set address string addr my dialog window opened dialog required this not subclass dialog my dialog extends frame open url aglet null address chooser dest new address chooser text field msg new text field button go new button go button open new button open button close new button close my dialog open url aglet boolean action event ev object obj boolean handle event event ev layout components tt open url tt mobile aglet goes remote host open docuemnt specified url open url extends aglet transient frame dialog null string url http w trl ibm com string home null simple itinerary itinerary null home message msg dialog message msg go message msg synchronized go destination string dest boolean handle message message msg creation object init open url message msg tt hello aglet tt mobile aglet goes remote host say hello world returns home dies p shows dialog box specify destination server invoke handle message methods p execution start trip message moves destination server send say hello message p execution say hello message display secs go back origin send home message p execution home message display i back secs destroy hello aglet extends aglet string message null string home null simple itinerary itinerary null home message msg protected create gui dialog message msg boolean handle message message msg creation object init say hello message msg set message string message synchronized start trip message msg my dialog window opened dialog required this not subclass dialog my dialog extends frame implements window listener action listener hello aglet aglet null address chooser dest new address chooser text field msg new text field button go new button go button send new button send clone button close new button close my dialog hello aglet aglet action performed action event ae layout components window activated window event window closed window event window closing window event window deactivated window event window deiconified window event window iconified window event window opened window event package org aglets log console logging object writes messages stdout console category implements log category package org aglets log quiet logging category absolutely nothing this probably default setup quiet category implements log category package examples simplemasterslave command window extends frame implements action listener aglet proxy ap null address chooser ac null java awt list list null button addbutton null removebutton null
193	Unrelated (59).java	unrelated	package com ibm awb misc the tt uri pattern tt represents uri pattern uri pattern char char colon char protocol terminator char colon char char slash string string slash string value of char slash char directory delimiter char slash string hostname leader string slash string slash char port leader char colon string file leader string slash char char asterisk char char hyphen char char dot string string asterisk string value of char asterisk string string hyphen string value of char hyphen string string dot string value of char dot string wildcard host string asterisk string wildcard port string asterisk string wildcard protocol string asterisk use default port string wildcard anydir string hyphen string wildcard subdir string asterisk string domain delimiter string dot string greater than or equal string less than or equal string greater than string less than string between ports string protocol file file string pattern null string protocol null string host null string port null port pattern ppat null string file null uri pattern string pattern throws malformed uri pattern exception hostpart rest file hostpart rest substring idx file file rest substring idx file host hostpart port null host hostpart substring idx port port hostpart substring idx port uri pattern url url throws malformed uri pattern exception boolean match url url return false return file a compare to file b jdk return false return false return false string canonical filename string filename usewild true fn filename substring len canon file file separator boolean match host string pattern string host boolean match protocol string pattern string protocol boolean match file string pattern string path boolean match file string pattern string path string separator p path substring idx p path substring idx boolean match port port pattern pattern port string get pattern string get protocol string get host string get port port pattern get port pattern string get file boolean equals object obj boolean equals uri pattern uripat boolean equals string protocol string host port pattern ppat string file return false return false return false return false return false return false string string main string arg uripat new uri pattern arg excpt print stack trace package com ibm net protocol atp an instance creates communication link application atp server url connection for atp extends url connection resource res resource get resource for aglets verbose res get boolean aglets verbose false short one short agent profile new agent profile one java maf agent system atp agentsystem super url connected agentsystem maf agent system get maf agent system url string maf agent system atp client get maf agent system atp url string agentsystem null connected true connected request properties put key value return request properties get property key input stream null connect connected try catch exception ex return headers get property key lower case string ret get header field key return ret null def value ret class server prefs dialog represents dialog server preferences dialog e g aglets root aglets aliases server prefs dialog extends tahiti dialog implements action listener item listener instance null else return instance super parent server preferences true make panel
194	Unrelated (6).java	unrelated	kage org openware job generator ant generate deployment descriptor task extends task pw println display name ejb display name pw println ejb ref pw println ejb ref package org openware job generator ant generator task extends task
195	Unrelated (60).java	unrelated	returns name path given code x element code dot naming convention string get name path x element elem string path elem get attribute name x element parent elem get parent null parent null parent get attribute name return path returns root code context code current configuration context get root context return ctx root inits contexts this turn starts servers contexts therefore initiates execution application init null ctx root ctx root init supports code context code linking p used find common parent code context code two code context code p searches context tree code current code argument code context code name path given code parent full name code argument protected context match to current ctx context current string parent full name context ctx current ctx dynamic return null sets decorated code format code set decorated format new decorated decorated new decorated forms x element reflects instance adds support decorated x element x element x element elem super x element elem add child decorated x element return elem insert method description unformat db object data package thera formats insert type description detail table extends multi row table string x detailvector x detailindex class detailindex type data item data vector detail vector null detail table constructor comment detail table super detail table constructor comment detail table string name string table string keytype string vector page size string index string detail index string detail vector super name table keytype vector page size index x detailindex detail index x detailvector detail vector insert method description get index return get data item safely x detailindex detail index get int value insert method description data vector get master vector return super get vector insert method description synchronized data vector get vector null detail vector return detail vector insert method description protected prepare search child format child child instanceof dynamic format insert method description protected reset vector super reset vector detail vector null
